x_original,nm,cm^-1,intensity
785.43,797.44,198.89,9714.00
785.37,797.39,198.05,5595.00
785.32,797.33,197.22,3979.00
785.27,797.28,196.38,6982.00
785.22,797.23,195.55,5172.00
785.17,797.17,194.72,9067.00
785.11,797.12,193.88,9976.00
785.06,797.07,193.05,5352.00
785.01,797.01,192.21,9193.00
784.96,796.96,191.38,7420.00
784.90,796.91,190.54,11141.00
784.85,796.85,189.71,9398.00
784.80,796.80,188.87,6055.00
784.75,796.75,188.03,7411.00
784.70,796.69,187.20,5267.00
784.64,796.64,186.36,9600.00
784.59,796.59,185.53,5481.00
784.54,796.54,184.69,9463.00
784.49,796.48,183.85,6514.00
784.44,796.43,183.02,9522.00
784.38,796.38,182.18,7936.00
784.33,796.32,181.35,7755.00
784.28,796.27,180.51,8184.00
784.23,796.22,179.67,6628.00
784.18,796.16,178.84,4795.00
784.12,796.11,178.00,7794.00
784.07,796.06,177.16,4023.00
784.02,796.00,176.32,5925.00
783.97,795.95,175.49,7670.00
783.92,795.90,174.65,6874.00
783.86,795.84,173.81,4708.00
783.81,795.79,172.98,6655.00
783.76,795.74,172.14,5910.00
783.71,795.68,171.30,4843.00
783.65,795.63,170.46,5532.00
783.60,795.58,169.62,6919.00
783.55,795.53,168.79,9644.00
783.50,795.47,167.95,10054.00
783.45,795.42,167.11,6307.00
783.39,795.37,166.27,6611.00
783.34,795.31,165.43,7417.00
783.29,795.26,164.59,8774.00
783.24,795.21,163.75,9970.00
783.19,795.15,162.92,6182.00
783.13,795.10,162.08,10768.00
783.08,795.05,161.24,10736.00
783.03,794.99,160.40,10583.00
782.98,794.94,159.56,8312.00
782.93,794.89,158.72,8272.00
782.87,794.83,157.88,9077.00
782.82,794.78,157.04,5691.00
782.77,794.73,156.20,6409.00
782.72,794.67,155.36,4838.00
782.66,794.62,154.52,7347.00
782.61,794.57,153.68,9772.00
782.56,794.51,152.84,4699.00
782.51,794.46,152.00,5807.00
782.46,794.41,151.16,6383.00
782.40,794.36,150.32,6910.00
782.35,794.30,149.48,6913.00
782.30,794.25,148.64,5852.00
782.25,794.20,147.80,7709.00
782.20,794.14,146.95,8147.00
782.14,794.09,146.11,9041.00
782.09,794.04,145.27,5177.00
782.04,793.98,144.43,6734.00
781.99,793.93,143.59,7741.00
781.94,793.88,142.75,6740.00
781.88,793.82,141.91,6113.00
781.83,793.77,141.06,7115.00
781.78,793.72,140.22,12444.00
781.73,793.66,139.38,9580.00
781.67,793.61,138.54,4811.00
781.62,793.56,137.70,8144.00
781.57,793.50,136.85,4769.00
781.52,793.45,136.01,12162.00
781.47,793.40,135.17,9328.00
781.41,793.35,134.33,6898.00
781.36,793.29,133.48,6871.00
781.31,793.24,132.64,4779.00
781.26,793.19,131.80,7642.00
781.21,793.13,130.95,7001.00
781.15,793.08,130.11,6793.00
781.10,793.03,129.27,11915.00
781.05,792.97,128.42,9085.00
781.00,792.92,127.58,7400.00
780.95,792.87,126.74,7544.00
780.89,792.81,125.89,6574.00
780.84,792.76,125.05,6320.00
780.79,792.71,124.20,5921.00
780.74,792.65,123.36,7077.00
780.69,792.60,122.52,8935.00
780.63,792.55,121.67,7094.00
780.58,792.49,120.83,4950.00
780.53,792.44,119.98,9881.00
780.48,792.39,119.14,5655.00
780.42,792.33,118.29,6544.00
780.37,792.28,117.45,6736.00
780.32,792.23,116.60,11761.00
780.27,792.18,115.76,7447.00
780.22,792.12,114.91,7491.00
780.16,792.07,114.07,10310.00
780.11,792.02,113.22,9952.00
780.06,791.96,112.37,8348.00
780.01,791.91,111.53,9980.00
779.96,791.86,110.68,10550.00
779.90,791.80,109.84,17526.00
779.85,791.75,108.99,20876.00
779.80,791.70,108.14,32158.00
779.75,791.64,107.30,35112.00
779.70,791.59,106.45,43437.00
779.64,791.54,105.61,62672.00
779.59,791.48,104.76,83638.00
779.54,791.43,103.91,100672.00
779.49,791.38,103.06,116171.00
779.43,791.32,102.22,143161.00
779.38,791.27,101.37,151405.00
779.33,791.22,100.52,167981.00
779.28,791.17,99.68,181361.00
779.23,791.11,98.83,200639.00
779.17,791.06,97.98,204976.00
779.12,791.01,97.13,210697.00
779.07,790.95,96.29,211176.00
779.02,790.90,95.44,212140.00
778.97,790.85,94.59,200609.00
778.91,790.79,93.74,206203.00
778.86,790.74,92.89,212746.00
778.81,790.69,92.04,202190.00
778.76,790.63,91.20,207696.00
778.71,790.58,90.35,200830.00
778.65,790.53,89.50,186504.00
778.60,790.47,88.65,179598.00
778.55,790.42,87.80,187595.00
778.50,790.37,86.95,171054.00
778.44,790.31,86.10,183560.00
778.39,790.26,85.25,184834.00
778.34,790.21,84.40,171543.00
778.29,790.15,83.55,174755.00
778.24,790.10,82.70,177390.00
778.18,790.05,81.85,193319.00
778.13,790.00,81.00,195226.00
778.08,789.94,80.15,199323.00
778.03,789.89,79.30,185171.00
777.98,789.84,78.45,193396.00
777.92,789.78,77.60,187783.00
777.87,789.73,76.75,187634.00
777.82,789.68,75.90,192806.00
777.77,789.62,75.05,192807.00
777.72,789.57,74.20,192458.00
777.66,789.52,73.35,197624.00
777.61,789.46,72.50,190405.00
777.56,789.41,71.65,188774.00
777.51,789.36,70.80,198480.00
777.46,789.30,69.95,192543.00
777.40,789.25,69.09,186231.00
777.35,789.20,68.24,178769.00
777.30,789.14,67.39,182372.00
777.25,789.09,66.54,187559.00
777.19,789.04,65.69,182829.00
777.14,788.99,64.83,189614.00
777.09,788.93,63.98,182052.00
777.04,788.88,63.13,183684.00
776.99,788.83,62.28,183345.00
776.93,788.77,61.43,188570.00
776.88,788.72,60.57,186239.00
776.83,788.67,59.72,189774.00
776.78,788.61,58.87,199105.00
776.73,788.56,58.01,203402.00
776.67,788.51,57.16,193458.00
776.62,788.45,56.31,210946.00
776.57,788.40,55.45,202153.00
776.52,788.35,54.60,209652.00
776.47,788.29,53.75,206771.00
776.41,788.24,52.89,206801.00
776.36,788.19,52.04,209303.00
776.31,788.13,51.19,212737.00
776.26,788.08,50.33,219701.00
776.20,788.03,49.48,224797.00
776.15,787.97,48.62,227789.00
776.10,787.92,47.77,218446.00
776.05,787.87,46.91,225279.00
776.00,787.82,46.06,227509.00
775.94,787.76,45.20,251001.00
775.89,787.71,44.35,254088.00
775.84,787.66,43.50,247434.00
775.79,787.60,42.64,261022.00
775.74,787.55,41.78,258773.00
775.68,787.50,40.93,272546.00
775.63,787.44,40.07,280300.00
775.58,787.39,39.22,288164.00
775.53,787.34,38.36,294887.00
775.48,787.28,37.51,299455.00
775.42,787.23,36.65,326955.00
775.37,787.18,35.80,326151.00
775.32,787.12,34.94,349279.00
775.27,787.07,34.08,369057.00
775.21,787.02,33.23,415806.00
775.16,786.96,32.37,427880.00
775.11,786.91,31.51,466793.00
775.06,786.86,30.66,498105.00
775.01,786.80,29.80,550948.00
774.95,786.75,28.94,582599.00
774.90,786.70,28.09,613501.00
774.85,786.65,27.23,647694.00
774.80,786.59,26.37,677472.00
774.75,786.54,25.51,695506.00
774.69,786.49,24.66,690239.00
774.64,786.43,23.80,706971.00
774.59,786.38,22.94,736145.00
774.54,786.33,22.08,759396.00
774.49,786.27,21.23,763884.00
774.43,786.22,20.37,765472.00
774.38,786.17,19.51,775325.00
774.33,786.11,18.65,784925.00
774.28,786.06,17.79,782920.00
774.23,786.01,16.93,783837.00
774.17,785.95,16.08,785632.00
774.12,785.90,15.22,784238.00
774.07,785.85,14.36,783258.00
774.02,785.79,13.50,785722.00
773.96,785.74,12.64,784827.00
773.91,785.69,11.78,785992.00
773.86,785.64,10.92,786156.00
773.81,785.58,10.06,783300.00
773.76,785.53,9.20,780072.00
773.70,785.48,8.34,777116.00
773.65,785.42,7.48,770598.00
773.60,785.37,6.62,768090.00
773.55,785.32,5.76,734898.00
773.50,785.26,4.90,730095.00
773.44,785.21,4.04,703620.00
773.39,785.16,3.18,674889.00
773.34,785.10,2.32,645893.00
773.29,785.05,1.46,614078.00
773.24,785.00,0.60,596968.00
773.18,784.94,-0.26,535128.00
773.13,784.89,-1.12,510811.00
773.08,784.84,-1.98,479842.00
773.03,784.78,-2.84,464998.00
772.97,784.73,-3.71,446437.00
772.92,784.68,-4.57,435130.00
772.87,784.62,-5.43,418675.00
772.82,784.57,-6.29,402105.00
772.77,784.52,-7.15,384805.00
772.71,784.47,-8.01,375460.00
772.66,784.41,-8.88,368923.00
772.61,784.36,-9.74,363841.00
772.56,784.31,-10.60,370179.00
772.51,784.25,-11.46,371848.00
772.45,784.20,-12.33,354145.00
772.40,784.15,-13.19,325746.00
772.35,784.09,-14.05,293141.00
772.30,784.04,-14.91,282130.00
772.25,783.99,-15.78,279989.00
772.19,783.93,-16.64,270103.00
772.14,783.88,-17.50,272113.00
772.09,783.83,-18.37,264895.00
772.04,783.77,-19.23,267853.00
771.98,783.72,-20.09,248471.00
771.93,783.67,-20.96,246869.00
771.88,783.61,-21.82,237854.00
771.83,783.56,-22.68,234842.00
771.78,783.51,-23.55,226766.00
771.72,783.46,-24.41,228111.00
771.67,783.40,-25.28,220012.00
771.62,783.35,-26.14,211492.00
771.57,783.30,-27.01,218485.00
771.52,783.24,-27.87,224837.00
771.46,783.19,-28.74,216464.00
771.41,783.14,-29.60,215077.00
771.36,783.08,-30.47,208731.00
771.31,783.03,-31.33,194819.00
771.26,782.98,-32.20,198565.00
771.20,782.92,-33.06,193746.00
771.15,782.87,-33.93,200503.00
771.10,782.82,-34.79,220967.00
771.05,782.76,-35.66,217096.00
771.00,782.71,-36.52,228752.00
770.94,782.66,-37.39,233206.00
770.89,782.60,-38.26,220726.00
770.84,782.55,-39.12,220725.00
770.79,782.50,-39.99,209891.00
770.73,782.44,-40.85,204202.00
770.68,782.39,-41.72,206844.00
770.63,782.34,-42.59,193199.00
770.58,782.29,-43.45,178631.00
770.53,782.23,-44.32,183427.00
770.47,782.18,-45.19,185195.00
770.42,782.13,-46.06,182909.00
770.37,782.07,-46.92,178366.00
770.32,782.02,-47.79,186586.00
770.27,781.97,-48.66,178821.00
770.21,781.91,-49.52,187102.00
770.16,781.86,-50.39,180610.00
770.11,781.81,-51.26,184560.00
770.06,781.75,-52.13,167828.00
770.01,781.70,-53.00,173154.00
769.95,781.65,-53.86,168213.00
769.90,781.59,-54.73,165737.00
769.85,781.54,-55.60,163611.00
769.80,781.49,-56.47,167458.00
769.74,781.43,-57.34,165246.00
769.69,781.38,-58.21,152691.00
769.64,781.33,-59.08,153346.00
769.59,781.28,-59.94,141178.00
769.54,781.22,-60.81,138915.00
769.48,781.17,-61.68,127790.00
769.43,781.12,-62.55,114804.00
769.38,781.06,-63.42,109332.00
769.33,781.01,-64.29,115668.00
769.28,780.96,-65.16,108307.00
769.22,780.90,-66.03,101911.00
769.17,780.85,-66.90,93166.00
769.12,780.80,-67.77,86583.00
769.07,780.74,-68.64,84633.00
769.02,780.69,-69.51,76287.00
768.96,780.64,-70.38,70518.00
768.91,780.58,-71.25,62716.00
768.86,780.53,-72.12,59902.00
768.81,780.48,-72.99,51809.00
768.75,780.42,-73.86,51776.00
768.70,780.37,-74.74,49625.00
768.65,780.32,-75.61,41843.00
768.60,780.26,-76.48,40338.00
768.55,780.21,-77.35,36621.00
768.49,780.16,-78.22,35356.00
768.44,780.11,-79.09,29010.00
768.39,780.05,-79.96,23066.00
768.34,780.00,-80.84,25218.00
768.29,779.95,-81.71,22248.00
768.23,779.89,-82.58,20219.00
768.18,779.84,-83.45,21886.00
768.13,779.79,-84.32,18287.00
768.08,779.73,-85.20,12267.00
768.03,779.68,-86.07,13031.00
767.97,779.63,-86.94,9918.00
767.92,779.57,-87.81,11200.00
767.87,779.52,-88.69,11326.00
767.82,779.47,-89.56,12064.00
767.77,779.41,-90.43,11783.00
767.71,779.36,-91.31,12432.00
767.66,779.31,-92.18,15822.00
767.61,779.25,-93.05,10889.00
767.56,779.20,-93.93,9427.00
767.50,779.15,-94.80,9145.00
767.45,779.10,-95.67,11443.00
767.40,779.04,-96.55,9725.00
767.35,778.99,-97.42,13505.00
767.30,778.94,-98.30,9787.00
767.24,778.88,-99.17,7207.00
767.19,778.83,-100.05,8289.00
767.14,778.78,-100.92,10557.00
767.09,778.72,-101.80,8007.00
767.04,778.67,-102.67,8599.00
766.98,778.62,-103.54,10241.00
766.93,778.56,-104.42,14006.00
766.88,778.51,-105.30,11797.00
766.83,778.46,-106.17,9175.00
766.78,778.40,-107.05,6412.00
766.72,778.35,-107.92,9392.00
766.67,778.30,-108.80,8541.00
766.62,778.24,-109.67,14265.00
766.57,778.19,-110.55,7968.00
766.51,778.14,-111.42,9803.00
766.46,778.08,-112.30,8130.00
766.41,778.03,-113.18,8644.00
766.36,777.98,-114.05,9003.00
766.31,777.93,-114.93,8577.00
766.25,777.87,-115.81,11217.00
766.20,777.82,-116.68,9058.00
766.15,777.77,-117.56,6922.00
766.10,777.71,-118.44,8756.00
766.05,777.66,-119.31,8169.00
765.99,777.61,-120.19,6563.00
765.94,777.55,-121.07,9682.00
765.89,777.50,-121.95,9545.00
765.84,777.45,-122.82,10217.00
765.79,777.39,-123.70,9853.00
765.73,777.34,-124.58,10044.00
765.68,777.29,-125.46,7884.00
765.63,777.23,-126.33,5554.00
765.58,777.18,-127.21,7261.00
765.52,777.13,-128.09,6427.00
765.47,777.07,-128.97,11204.00
765.42,777.02,-129.85,10809.00
765.37,776.97,-130.73,8486.00
765.32,776.91,-131.61,6633.00
765.26,776.86,-132.48,9895.00
765.21,776.81,-133.36,6413.00
765.16,776.76,-134.24,7889.00
765.11,776.70,-135.12,5815.00
765.06,776.65,-136.00,7753.00
765.00,776.60,-136.88,7332.00
764.95,776.54,-137.76,6668.00
764.90,776.49,-138.64,8111.00
764.85,776.44,-139.52,7002.00
764.80,776.38,-140.40,5185.00
764.74,776.33,-141.28,7257.00
764.69,776.28,-142.16,11137.00
764.64,776.22,-143.04,7562.00
764.59,776.17,-143.92,11747.00
764.54,776.12,-144.80,9664.00
764.48,776.06,-145.68,7347.00
764.43,776.01,-146.56,7252.00
764.38,775.96,-147.44,5492.00
764.33,775.90,-148.32,5706.00
764.27,775.85,-149.21,7316.00
764.22,775.80,-150.09,7464.00
764.17,775.75,-150.97,6454.00
764.12,775.69,-151.85,6468.00
764.07,775.64,-152.73,5927.00
764.01,775.59,-153.61,10015.00
763.96,775.53,-154.50,6085.00
763.91,775.48,-155.38,7905.00
763.86,775.43,-156.26,4727.00
763.81,775.37,-157.14,5068.00
763.75,775.32,-158.02,4573.00
763.70,775.27,-158.91,4643.00
763.65,775.21,-159.79,5835.00
763.60,775.16,-160.67,5322.00
763.55,775.11,-161.56,4284.00
763.49,775.05,-162.44,8542.00
763.44,775.00,-163.32,4884.00
763.39,774.95,-164.20,5313.00
763.34,774.89,-165.09,5479.00
763.28,774.84,-165.97,5041.00
763.23,774.79,-166.85,7696.00
763.18,774.73,-167.74,8464.00
763.13,774.68,-168.62,8082.00
763.08,774.63,-169.51,5604.00
763.02,774.58,-170.39,4825.00
762.97,774.52,-171.27,7056.00
762.92,774.47,-172.16,5964.00
762.87,774.42,-173.04,6533.00
762.82,774.36,-173.93,11739.00
762.76,774.31,-174.81,6717.00
762.71,774.26,-175.70,7775.00
762.66,774.20,-176.58,6411.00
762.61,774.15,-177.47,5314.00
762.56,774.10,-178.35,7670.00
762.50,774.04,-179.24,5307.00
762.45,773.99,-180.12,7545.00
762.40,773.94,-181.01,5125.00
762.35,773.88,-181.89,7518.00
762.29,773.83,-182.78,10765.00
762.24,773.78,-183.67,5709.00
762.19,773.72,-184.55,5189.00
762.14,773.67,-185.44,12717.00
762.09,773.62,-186.32,5876.00
762.03,773.57,-187.21,7835.00
761.98,773.51,-188.10,9082.00
761.93,773.46,-188.98,6586.00
761.88,773.41,-189.87,6279.00
761.83,773.35,-190.76,5609.00
761.77,773.30,-191.64,5724.00
761.72,773.25,-192.53,4628.00
761.67,773.19,-193.42,5870.00
761.62,773.14,-194.31,5097.00
761.57,773.09,-195.19,9862.00
761.51,773.03,-196.08,7918.00
761.46,772.98,-196.97,5801.00
761.41,772.93,-197.86,5574.00
761.36,772.87,-198.75,4875.00
761.31,772.82,-199.63,6927.00
761.25,772.77,-200.52,7613.00
761.20,772.71,-201.41,4699.00
761.15,772.66,-202.30,6398.00
761.10,772.61,-203.19,5371.00
761.04,772.55,-204.08,5113.00
760.99,772.50,-204.96,10473.00
760.94,772.45,-205.85,5799.00
760.89,772.40,-206.74,6459.00
760.84,772.34,-207.63,5147.00
760.78,772.29,-208.52,7173.00
760.73,772.24,-209.41,5137.00
760.68,772.18,-210.30,6048.00
760.63,772.13,-211.19,7854.00
760.58,772.08,-212.08,4341.00
760.52,772.02,-212.97,5003.00
760.47,771.97,-213.86,6728.00
760.42,771.92,-214.75,7795.00
760.37,771.86,-215.64,8057.00
760.32,771.81,-216.53,5967.00
760.26,771.76,-217.42,7620.00
760.21,771.70,-218.31,4219.00
760.16,771.65,-219.20,4962.00
760.11,771.60,-220.09,4749.00
760.05,771.54,-220.98,5454.00
760.00,771.49,-221.88,6222.00
759.95,771.44,-222.77,5739.00
759.90,771.39,-223.66,5588.00
759.85,771.33,-224.55,5840.00
759.79,771.28,-225.44,7218.00
759.74,771.23,-226.33,5755.00
759.69,771.17,-227.22,6481.00
759.64,771.12,-228.12,6963.00
759.59,771.07,-229.01,4400.00
759.53,771.01,-229.90,7288.00
759.48,770.96,-230.79,6435.00
759.43,770.91,-231.69,6143.00
759.38,770.85,-232.58,8236.00
759.33,770.80,-233.47,4645.00
759.27,770.75,-234.36,5066.00
759.22,770.69,-235.26,6238.00
759.17,770.64,-236.15,6515.00
759.12,770.59,-237.04,6224.00
759.06,770.53,-237.94,5296.00
759.01,770.48,-238.83,8726.00
758.96,770.43,-239.72,4049.00
758.91,770.37,-240.62,5359.00
758.86,770.32,-241.51,6575.00
758.80,770.27,-242.41,5686.00
758.75,770.22,-243.30,6178.00
758.70,770.16,-244.19,5664.00
758.65,770.11,-245.09,5294.00
758.60,770.06,-245.98,7355.00
758.54,770.00,-246.88,7015.00
758.49,769.95,-247.77,4665.00
758.44,769.90,-248.67,6789.00
758.39,769.84,-249.56,4564.00
758.34,769.79,-250.46,5905.00
758.28,769.74,-251.35,3217.00
758.23,769.68,-252.25,4671.00
758.18,769.63,-253.14,5660.00
758.13,769.58,-254.04,7054.00
758.08,769.52,-254.93,7881.00
758.02,769.47,-255.83,8031.00
757.97,769.42,-256.73,7425.00
757.92,769.36,-257.62,5226.00
757.87,769.31,-258.52,7967.00
757.81,769.26,-259.42,6493.00
757.76,769.21,-260.31,6999.00
757.71,769.15,-261.21,7993.00
757.66,769.10,-262.11,6073.00
757.61,769.05,-263.00,4851.00
757.55,768.99,-263.90,4964.00
757.50,768.94,-264.80,5316.00
757.45,768.89,-265.69,6131.00
757.40,768.83,-266.59,6139.00
757.35,768.78,-267.49,6510.00
757.29,768.73,-268.39,6069.00
757.24,768.67,-269.28,9379.00
757.19,768.62,-270.18,7008.00
757.14,768.57,-271.08,3614.00
757.09,768.51,-271.98,5368.00
757.03,768.46,-272.88,5646.00
756.98,768.41,-273.77,7845.00
756.93,768.35,-274.67,6839.00
756.88,768.30,-275.57,4176.00
756.82,768.25,-276.47,7495.00
756.77,768.19,-277.37,7353.00
756.72,768.14,-278.27,7178.00
756.67,768.09,-279.17,4968.00
756.62,768.04,-280.07,4687.00
756.56,767.98,-280.96,7717.00
756.51,767.93,-281.86,6636.00
756.46,767.88,-282.76,4661.00
756.41,767.82,-283.66,7769.00
756.36,767.77,-284.56,6458.00
756.30,767.72,-285.46,5387.00
756.25,767.66,-286.36,5474.00
756.20,767.61,-287.26,6101.00
756.15,767.56,-288.16,5423.00
756.10,767.50,-289.06,5726.00
756.04,767.45,-289.96,5962.00
755.99,767.40,-290.87,5305.00
755.94,767.34,-291.77,4303.00
755.89,767.29,-292.67,5984.00
755.83,767.24,-293.57,8933.00
755.78,767.18,-294.47,4756.00
755.73,767.13,-295.37,5435.00
755.68,767.08,-296.27,5416.00
755.63,767.03,-297.17,3852.00
755.57,766.97,-298.08,5964.00
755.52,766.92,-298.98,5715.00
755.47,766.87,-299.88,5438.00
755.42,766.81,-300.78,4736.00
755.37,766.76,-301.68,7517.00
755.31,766.71,-302.59,6291.00
755.26,766.65,-303.49,5093.00
755.21,766.60,-304.39,6545.00
755.16,766.55,-305.29,8782.00
755.11,766.49,-306.20,5233.00
755.05,766.44,-307.10,5577.00
755.00,766.39,-308.00,6365.00
754.95,766.33,-308.91,8007.00
754.90,766.28,-309.81,7695.00
754.85,766.23,-310.71,5913.00
754.79,766.17,-311.62,4201.00
754.74,766.12,-312.52,6232.00
754.69,766.07,-313.42,5679.00
754.64,766.01,-314.33,3768.00
754.58,765.96,-315.23,6382.00
754.53,765.91,-316.14,4425.00
754.48,765.86,-317.04,4669.00
754.43,765.80,-317.94,3582.00
754.38,765.75,-318.85,4977.00
754.32,765.70,-319.75,6429.00
754.27,765.64,-320.66,5697.00
754.22,765.59,-321.56,5345.00
754.17,765.54,-322.47,6207.00
754.12,765.48,-323.37,5996.00
754.06,765.43,-324.28,6856.00
754.01,765.38,-325.18,4573.00
753.96,765.32,-326.09,6195.00
753.91,765.27,-327.00,8010.00
753.86,765.22,-327.90,5505.00
753.80,765.16,-328.81,5113.00
753.75,765.11,-329.71,6358.00
753.70,765.06,-330.62,4281.00
753.65,765.00,-331.53,5114.00
753.59,764.95,-332.43,4790.00
753.54,764.90,-333.34,7430.00
753.49,764.84,-334.25,4174.00
753.44,764.79,-335.15,3201.00
753.39,764.74,-336.06,7714.00
753.33,764.69,-336.97,4330.00
753.28,764.63,-337.87,5400.00
753.23,764.58,-338.78,4281.00
753.18,764.53,-339.69,5673.00
753.13,764.47,-340.60,5317.00
753.07,764.42,-341.50,5061.00
753.02,764.37,-342.41,7179.00
752.97,764.31,-343.32,5821.00
752.92,764.26,-344.23,3661.00
752.87,764.21,-345.14,5527.00
752.81,764.15,-346.04,4802.00
752.76,764.10,-346.95,7973.00
752.71,764.05,-347.86,5462.00
752.66,763.99,-348.77,7333.00
752.60,763.94,-349.68,4659.00
752.55,763.89,-350.59,5603.00
752.50,763.83,-351.50,6217.00
752.45,763.78,-352.41,8488.00
752.40,763.73,-353.32,3649.00
752.34,763.68,-354.23,7570.00
752.29,763.62,-355.14,3935.00
752.24,763.57,-356.04,6296.00
752.19,763.52,-356.95,7468.00
752.14,763.46,-357.86,5510.00
752.08,763.41,-358.77,7227.00
752.03,763.36,-359.69,5416.00
751.98,763.30,-360.60,5409.00
751.93,763.25,-361.51,5070.00
751.88,763.20,-362.42,4831.00
751.82,763.14,-363.33,3850.00
751.77,763.09,-364.24,4551.00
751.72,763.04,-365.15,8747.00
751.67,762.98,-366.06,5945.00
751.62,762.93,-366.97,4213.00
751.56,762.88,-367.88,7627.00
751.51,762.82,-368.79,6365.00
751.46,762.77,-369.71,3478.00
751.41,762.72,-370.62,4323.00
751.35,762.66,-371.53,3238.00
751.30,762.61,-372.44,4369.00
751.25,762.56,-373.35,3607.00
751.20,762.51,-374.27,5614.00
751.15,762.45,-375.18,5563.00
751.09,762.40,-376.09,3506.00
751.04,762.35,-377.00,5035.00
750.99,762.29,-377.92,6128.00
750.94,762.24,-378.83,4773.00
750.89,762.19,-379.74,5033.00
750.83,762.13,-380.66,5996.00
750.78,762.08,-381.57,4683.00
750.73,762.03,-382.48,3514.00
750.68,761.97,-383.40,3882.00
750.63,761.92,-384.31,3851.00
750.57,761.87,-385.22,4590.00
750.52,761.81,-386.14,6081.00
750.47,761.76,-387.05,5868.00
750.42,761.71,-387.97,5839.00
750.36,761.65,-388.88,4804.00
750.31,761.60,-389.79,4386.00
750.26,761.55,-390.71,6856.00
750.21,761.50,-391.62,4405.00
750.16,761.44,-392.54,3764.00
750.10,761.39,-393.45,4728.00
750.05,761.34,-394.37,6086.00
750.00,761.28,-395.28,3876.00
